10.4.2.2,"Planta electrica de combustion interna de 45kVA stand by a nivel del mar Motor Diesel Generador trifasico 1800 RPM 220V 60HZ Aisladores antivibratorios Base tanque diario para 8 horas de operación con indicador de contenido Tablero de control con medidores de variables motor/generador Boton paro de emergencia Protecciones por alta temperatura del agua, Bajo nivel radiador, baja presion aceite, sobre arranque y sobrevelocidad Breaker automatico de proteccion Alternador de carga Precalentador Cabina de insonorizacion que asegure maximo 70DB a 7 metros Baterias, cables y cargador automatico de baterias Pruebas funcionales (incluye 20 Galones de ACPM) Manuales de mantenimiento Incluye cable de control para señal remota entre transferencia y planta; acometida de cargador de baterias y acometida de precalentador con sus corazas y elementos necesarios para su correcto funcionamiento. Transporte hasta el sitio de instalacion y todas las actividades y personal para la puesta en marcha. ",52579227,  
10.4.2.3,"Planta electrica de combustion interna de 75kVA stand by a nivel del mar Motor Diesel Generador trifasico 1800 RPM 220V 60HZ Aisladores antivibratorios Base tanque diario para 8 horas de operación con indicador de contenido Tablero de control con medidores de variables motor/generador Boton paro de emergencia Protecciones por alta temperatura del agua, Bajo nivel radiador, baja presion aceite, sobre arranque y sobrevelocidad Breaker automatico de proteccion Alternador de carga Precalentador Cabina de insonorizacion que asegure maximo 70DB a 7 metros Baterias, cables y cargador automatico de baterias Pruebas funcionales (incluye 20 Galones de ACPM) Manuales de mantenimiento Incluye cable de control para señal remota entre transferencia y planta; acometida de cargador de baterias y acometida de precalentador con sus corazas y elementos necesarios para su correcto funcionamiento. Transporte hasta el sitio de instalacion y todas las actividades y personal para la puesta en marcha. ",59156485,  
10.4.2.4,"Planta electrica de combustion interna de 100kVA stand by a nivel del mar Motor Diesel Generador trifasico 1800 RPM 220V 60HZ Aisladores antivibratorios Base tanque diario para 8 horas de operación con indicador de contenido Tablero de control con medidores de variables motor/generador Boton paro de emergencia Protecciones por alta temperatura del agua, Bajo nivel radiador, baja presion aceite, sobre arranque y sobrevelocidad Breaker automatico de proteccion Alternador de carga Precalentador Cabina de insonorizacion que asegure maximo 70DB a 7 metros Baterias, cables y cargador automatico de baterias Pruebas funcionales (incluye 20 Galones de ACPM) Manuales de mantenimiento Incluye cable de control para señal remota entre transferencia y planta; acometida de cargador de baterias y acometida de precalentador con sus corazas y elementos necesarios para su correcto funcionamiento. Transporte hasta el sitio de instalacion y todas las actividades y personal para la puesta en marcha. ",68939432,  
10.4.2.5,"Planta electrica de combustion interna de 150kVA stand by a nivel del mar Motor Diesel Generador trifasico 1800 RPM 220V 60HZ Aisladores antivibratorios Base tanque diario para 8 horas de operación con indicador de contenido Tablero de control con medidores de variables motor/generador Boton paro de emergencia Protecciones por alta temperatura del agua, Bajo nivel radiador, baja presion aceite, sobre arranque y sobrevelocidad Breaker automatico de proteccion Alternador de carga Precalentador Cabina de insonorizacion que asegure maximo 70DB a 7 metros Baterias, cables y cargador automatico de baterias Pruebas funcionales (incluye 20 Galones de ACPM) Manuales de mantenimiento Incluye cable de control para señal remota entre transferencia y planta; acometida de cargador de baterias y acometida de precalentador con sus corazas y elementos necesarios para su correcto funcionamiento. Transporte hasta el sitio de instalacion y todas las actividades y personal para la puesta en marcha. ",93002646,  
10.4.2.6,"Planta electrica de combustion interna de 225kVA stand by a nivel del mar Motor Diesel Generador trifasico 1800 RPM 220V 60HZ Aisladores antivibratorios Base tanque diario para 8 horas de operación con indicador de contenido Tablero de control con medidores de variables motor/generador Boton paro de emergencia Protecciones por alta temperatura del agua, Bajo nivel radiador, baja presion aceite, sobre arranque y sobrevelocidad Breaker automatico de proteccion Alternador de carga Precalentador Cabina de insonorizacion que asegure maximo 70DB a 7 metros Baterias, cables y cargador automatico de baterias Pruebas funcionales (incluye 20 Galones de ACPM) Manuales de mantenimiento Incluye cable de control para señal remota entre transferencia y planta; acometida de cargador de baterias y acometida de precalentador con sus corazas y elementos necesarios para su correcto funcionamiento. Transporte hasta el sitio de instalacion y todas las actividades y personal para la puesta en marcha. ",118758706,  
10.4.2.7,"Planta electrica de combustion interna de 300kVA stand by a nivel del mar Motor Diesel Generador trifasico 1800 RPM 220V 60HZ Aisladores antivibratorios Base tanque diario para 8 horas de operación con indicador de contenido Tablero de control con medidores de variables motor/generador Boton paro de emergencia Protecciones por alta temperatura del agua, Bajo nivel radiador, baja presion aceite, sobre arranque y sobrevelocidad Breaker automatico de proteccion Alternador de carga Precalentador Cabina de insonorizacion que asegure maximo 70DB a 7 metros Baterias, cables y cargador automatico de baterias Pruebas funcionales (incluye 20 Galones de ACPM) Manuales de mantenimiento Incluye cable de control para señal remota entre transferencia y planta; acometida de cargador de baterias y acometida de precalentador con sus corazas y elementos necesarios para su correcto funcionamiento. Transporte hasta el sitio de instalacion y todas las actividades y personal para la puesta en marcha. ",159610049,  
10.4.2.8,"Planta electrica de combustion interna de 640kVA stand by a nivel del mar Motor Diesel Generador trifasico 1800 RPM 220V 60HZ Aisladores antivibratorios Base tanque diario para 8 horas de operación con indicador de contenido Tablero de control con medidores de variables motor/generador Boton paro de emergencia. Protecciones por alta temperatura del agua, Bajo nivel radiador, baja presion aceite, sobre arranque y sobrevelocidad Breaker automatico de proteccion Alternador de carga Precalentador. Cabina de insonorizacion que asegure maximo 70DB a 7 metros. Baterias, cables y cargador automatico de baterias. Pruebas funcionales (incluye 20 Galones de ACPM) Manuales de mantenimiento Incluye cable de control para señal remota entre transferencia y planta; acometida de cargador de baterias y acometida de precalentador con sus corazas y elementos necesarios para su correcto funcionamiento. Transporte hasta el sitio de instalacion y todas las actividades y personal para la puesta en marcha. ",203928000,  
10.4.2.9,"Mantenimiento general preventivo y/o correctivo de planta electrica de 31.3kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite, filtros combustible, filtro de aire, 10 galones de ACPM, Suministro de tanque de combustible de 50 galones, manguera para combustible, verificacion de cableado y puebas funcionales.",2491464,  
10.4.2.10,"Mantenimiento general correctivo de planta electrica de 75kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, adecuacion y cambio de tuberia de escape y puebas funcionales.",2004369,  
10.4.2.11,"Mantenimiento general correctivo de planta electrica de 80kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, adecuacion y cambio de tuberia de escape y puebas funcionales.",2004369,  
10.4.2.12,"Mantenimiento general correctivo de planta electrica de 125kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, adecuacion y cambio de tuberia de escape y puebas funcionales.",2118519,  
10.4.2.13,"Mantenimiento general correctivo de planta electrica de 200kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 10 galones de ACPM, verificacion de cableado y modulos de control, adecuacion y cambio de tuberia de escape y puebas funcionales.",2356605,  
10.4.2.14,"Mantenimiento general correctivo de planta electrica de 225kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 10 galones de ACPM, verificacion de cableado y modulos de control, adecuacion y cambio de tuberia de escape y puebas funcionales.",2573047,  
10.4.2.15,"Mantenimiento general correctivo de planta electrica de 300kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, adecuacion y cambio de tuberia de escape y puebas funcionales.",2873661,  
10.4.2.16,"Mantenimiento general correctivo de planta electrica de 500kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, puebas funcionales.",4918707,  
10.4.2.17,"Mantenimiento general correctivo de planta electrica de 625kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, puebas funcionales.",5273432,  
10.4.2.18,"Mantenimiento general correctivo de planta electrica de 700kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, puebas funcionales.",5422536,  
10.4.2.19,"Mantenimiento general correctivo de planta electrica de 780kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, puebas funcionales.",5512721,  
10.4.2.20,"Mantenimiento general correctivo de planta electrica de 937kVA. Incluye suministro de baterias, cargador de baterias, refrigerante, aceite, filtros de aceite y filtros combustible, filtro de aire, 20 galones de ACPM, verificacion de cableado y modulos de control, puebas funcionales.",5867445,  
10.4.2.21,"Mantinimento prevnetivo de sistema de inyeccion de planta electrica de 675 KVA; motor diesel de ___ HP; incluye desmonte, traslado a labaoratorio, pruebas en banco de inyecion, Suministro de Fungibles, sellos, reposicion de toberas, sellos y empaquetadura,  montaje y todos los demas elementos y accesorios necesarios para correcta instalacion y funcionamiento.",3650000,  
10.4.2.22,"Mantinimento prevnetivo de sistema de inyeccion de planta electrica de 910 KVA; motor diesel de ___ HP; incluye desmonte, traslado a labaoratorio, pruebas en banco de inyecion, Suministro de Fungibles, sellos, reposicion de toberas, sellos y empaquetadura,  montaje y todos los demas elementos y accesorios necesarios para correcta instalacion y funcionamiento.",4800000,  
10.4.2.23,"Mantinimento prevnetivo de sistema de inyeccion de planta electrica de 1112 KVA; motor diesel de ___ HP; incluye desmonte, traslado a labaoratorio, pruebas en banco de inyecion, Suministro de Fungibles, sellos, reposicion de toberas, sellos y empaquetadura,  montaje y todos los demas elementos y accesorios necesarios para correcta instalacion y funcionamiento.",6400000,  
10.4.2.24,"Mantinimento correctivo a generador marca stanford referencia HC1634H, para una planta electrica marca cummins modelo 750 DFGE, incluye desmonte, traslado a labaoratorio, Suministro de Fungibles, montaje y todos los demas elementos y accesorios necesarios para correcta instalacion y funcionamiento.",96465000,  
10.4.2.25,"Limpieza interna de tamque diario de 100 a 300 Gl, incluye desmonte de handhole, drenaje de combustible,trasciego de combustible, limpieza interna con aditivos, ensamble",200000,  
10.5.1.1,Baraje neutro o tierra 10 terminales con base P/caja SG.16/24/36TC/OC steck,27856,  
10.5.1.2,Barraje con 4 salidas para  GV2M E-P/PASO 54MM ,45370,  
10.5.1.3,barraje neutro o tierra 10 term 170 0 P/TABLEROS SG/SS.B24/36.TC/OC ,25195,  
10.5.1.4,Barraje neutro o tierra  12 TERM 220.0 P/TABLEROS SS.B24TC/OC ,27441,  
10.5.1.5,Barraje neutro o tierra 4 TERMI 80.0MM P/TABLEROS SG.B5.TC ,11042,  
10.5.1.6,Barraje neutro o tierra 5 TERM 100MM P/TABLEROS SG.B8.TC ,6917,  
10.5.1.7,Barraje neutro o tierra 6 TERM 100.0MM P/TABLEROS SG.B12/16.TC/OC ,12822,  
10.5.1.8,Barraje neutro o tierra 7 TERMINALES CON BASE P/CAJA SG.12/16TC/OC ,12822,  
10.5.1.9,Barraje neutro o tierra 8 TERM 140.0MM P/TABLEROS SS.B8.TC/OC ,16825,  
10.5.1.10,Barraje neutro o tierra 8 TERM 180.0MM P/TABLEROS SS.B12TC/OC ,18867,  
10.5.1.11,Barraje puesta tierra 1/4X2X10 con aisladores,194382,  
10.5.1.12,Barraje puesta tierra 1/4X2X12 con aisladores,195838,  
10.5.1.13,Barraje puesta tierra 1/4X2X20 con aisladores,360699,  
10.5.1.14,Barraje puesta tierra  78x67x0.5 con antioxidante y tornillos,155998,  
10.5.1.15,Barraje tierra  1/4x4x12 12 orificios 5/16 con aisladores,279374,  
10.5.1.16,Barraje de Cobre electrolítico de 20 cm. Incluye aisladores Tipo carrete,31396,  
10.5.1.17,"Suministro e instalacion de pararayos en cero inoxidable tipo franklin 5 puntas, incluye elementos de fijacion equipontencializacion de 3 m con sistema de apantallamiento y toods y cada uno de los elementos necesario para su correcto anclaje y funcionamiento.",263250,  
10.6.1.1,"Desmonte, de Sistema de canaleta perimetral existente.",13159,  
10.6.1.2,Canaleta perimetral metalica de 12x5 con divisor y tapa,69055,  
10.6.2.1,Terminal Cord de 10 ft Color Azul RJ45-RJ45,25547,  
10.6.2.2,Terminal Cord de 10 ft Color Rojo RJ45-RJ45,25547,  
10.6.2.3,Patch Cord de 5 ft color azul,21940,  
10.6.2.4,Patch Cord de 5 ft color Rojo,21940,  
10.6.2.5,RJ45 – RJ11: de 3 metros,15927,  
10.6.2.6,Cable UTP Cat 6,4820,  
10.6.3.1,Salidas de Voz incluye certificacion,31999,  
10.6.3.2,Salidas de Datos Incluye certificacion,31999,  
10.6.3.3,Salidas de voz y datos incluye certificacion,67780,  
10.6.3.4,"Desmonte, de salidas de voz y datos Existentes. Incluye retiro de cableado y disposición final de los materiales retirados",64667,  
10.6.4.1,Suministro e Instalación de switch de 8 puertos 10/100,335894,  
10.6.4.2,Suministro e Instalación de switch de 24 puertos 10/100,580611,  
10.6.4.3,"Gabinete lógico de 60x60x60cm para Rack de comunicaciones, Incluye Multitoma vertical de 6 puntos, 2 bandejas porta equipos, 2 ventiladores extractores de 4"" de uso continuo, puerta delantera en acrílico y trasera en lamina totalmente desmontables.",706980,  
10.6.4.4,"Gabinete lógico de 60x60x100cm para Rack de comunicaciones, Incluye Multitoma vertical de 8 puntos, 3 bandejas porta equipos, 2 ventiladores extractores de 4"" de uso continuo, puerta delantera en acrílico y trasera en lamina totalmente desmontables.",1145876,  
10.6.4.5,"Suministro e Instalacion de gabinete lógico de 60x60x120cm para Rack de comunicaciones, Incluye Multitoma vertical de 10 puntos, 4 bandejas porta equipos, 2 ventiladores extractores de 4"" de uso continuo, 2 organizadores de cableado, puerta delantera en acrílico y trasera en lamina totalmente desmontables.",1705612,  
10.6.4.6,"Suministro e Instalacion Gabinete lógico de 60x60x180cm para Rack de comunicaciones, Incluye Multitoma vertical de 10 puntos, 4 bandejas porta equipos, 2 ventiladores extractores de 4"" de uso continuo, puerta delantera en acrílico y trasera en lamina totalmente desmontables.",1726925,  
10.6.4.7,"Desmonte, Traslado, adecuación y Reinstalación de Gabinete lógico de comunicaciones, incluido servidor. Incluye Todos los Elementos, Accesorios y Actividades para su Correcto Funcionamiento.",586597,  
10.6.4.8,Patch Panel de 24 puertos Cat 6,553010,  
10.6.4.9,Patch Panel de 48 puertos Cat 6,757427,  
10.6.4.10,Organizadores de Cableado,83421,  
10.6.4.11,Face Plate,9212,  
10.6.4.12,"Suministro, instalacion, conexionado y puesta en servicio de UPS trifasica de 3kVA True on line doble conversion onda seno, by-pass automatico y manual para mantenimiento(no externo), baterias secas libres de mantenimento(VRLA), autonomia 15 minutos a plena carga Incluye todos los elementos y actividades necesarios para su correcto funcionamiento",3020150,  
10.6.4.13,"Suministro, instalacion, conexionado y puesta en servicio de UPS trifasica de 6kVA True on line doble conversion onda seno, by-pass automatico y manual para mantenimiento(no externo), baterias secas libres de mantenimento(VRLA), autonomia 15 minutos a plena carga Incluye todos los elementos y actividades necesarios para su correcto funcionamiento",5625386,  
10.6.4.14,"Suministro, instalacion, conexionado y puesta en servicio de UPS trifasica de 10kVA True on line doble conversion onda seno, by-pass automatico y manual para mantenimiento(no externo), baterias secas libres de mantenimento(VRLA), autonomia 15 minutos a plena carga Incluye todos los elementos y actividades necesarios para su correcto funcionamiento",8652720,  
10.13.1,Cable UTP Cat 5e,2951,  
10.13.2,Salida de voz incluye certificacion,34626,  
10.13.3,"Patch Cord de 2,1 m color azul",2109,  
10.13.4,Desmantelamiento y retiro de sistema de cableado estructurado existente. Incluye transporte de escombros y ubicación en lugar adecuado para los mismos.,268132,  
10.13.5,Regleta telefónica Tipo M66 de 25 pares,91523,  
10.13.6,Regleta telefónica Tipo Ericsson de 10 pares ,43966,  
10.13.7,"Desmonte Gabinete de strip telefónico Existente. Incluye Todos los Elementos, Accesorios y Actividades para su retiro.",104765,  
10.13.8,"Acometida teléfonos en cable 10 pares PVC 3""",46529,  
10.13.9,"Acometida teléfonos en cable 20 pares PVC 3""",79951,  
10.13.10,"Salida teléfonos en cable dos pares pvc ½"",  incluye toma teléfonos",53190,  
10.13.11,Salida toma telefonico tipo americano,54307,  
10.13.12,Strip teléfonos 10 pares,209486,  
10.13.13,Strip teléfonos 20 pares,277304,  
10.13.14,Suministro e instalacion caja tipo strip telefonico 30x30x20 cm (con fondo en madera para diez pares).,106567,  
10.14.1,Tramites de estudio de factibilidad de aumento de carga ante la empresa electrificadora local. Incluye todos los documentos y autorizaciones necesarias para cumplir con dicha actividad.,2464776,  
10.14.2,Maniobra en linea viva de conexión de nueva subestacion; desconexion de la existente y energizacion,1150000,  
10.14.3,Certificación Plena del Cumplimiento del Retie dictaminada por un organismo avalado por la ONAC,2344789,  
10.14.4,Certificación Plena del Cumplimiento Retilap,1571258,  
11.1.2.1,"Desarme general caldera de 15-20 BHP, incluye: desmonte de puerta delantera, desmonte puerta trasera, desmonte kit de combustión, desmonte puerta interna, accesorios, trenes de gas y difusores.",66600,  
11.1.2.2,"Lavado interno recipiente de presión caldera 15-20 BHP, incluye: desmonte columna de agua, desmonte tapones para mano, aplicación de producto químico, lavado a alta presión, cambio empaques tapones de inspección, cambio empaques columna de agua (McDonnell).",130000,  
11.1.2.3,"Limpieza general caldera de 15-20 BHP, incluye: deshollinado interno de la tubería de conducción de gases, limpieza externa de tuberías y aislamiento externo del equipo.",68300,  
11.1.2.4,"Suministro e instalación de empaque de puertas del cuerpo de la caldera de caldera 15-20 BHP, incluye: desmonte de empaques existentes, limpieza de superficie, aplicación de pegante, montaje de empaques, verificación de sello.",203700,  
11.1.2.5,"Mantenimiento sistema de ignición de caldera de 15-20 BHP, incluye: desmonte elementos existentes, reemplazo de terminales eléctricas, electrodos, codos de baquelita y todos los elementos y accesorios necesarios para su instalación y funcionamiento.",133300,  
11.1.2.6,"Mantenimiento del sistema de combustión caldera de 15-20 BHP, incluye: desmonte del quemador/ motor ventilador de suministro de aire para combustión, limpieza del detector de llama, limpieza y ajustes de la válvula de regulación de paso de gas, limpieza del quemador, ajustes de conexiones eléctricas, y puesta en marcha.",81300,  
11.1.2.7,"Mantenimiento del control de nivel y control de presión caldera de 15-20 BHP, incluye: limpieza de las bujías de medición de nivel, limpieza de la flauta, limpieza de la columna de agua, limpieza del nivel visible de agua, verificación del transmisor de presión (presurretrol); desmontaje, limpieza y verificación del control de nivel de la columna de agua tipo flotador.",81000,  
11.1.2.8,"Mantenimiento del sistema eléctrico caldera de 15-20 BHP incluye: limpieza, revisión y suministro e instalación en caso de hallar componentes deteriorados para: control de operación del equipo, contactores, relés de bombas de alimentación, guardamotores, regulador de tensión, interruptores y todos los elementos y accesorios necesarios para su instalación y funcionamiento.",316900,  
11.1.2.9,"Mantenimiento red de suministro de agua desde el tanque de condensados hasta la caldera de 15-20 BHP, incluye: mantenimiento de las válvulas de globo Ø1"", limpieza, verificación de sellado y montaje, mantenimiento de la válvula cheque Ø1 "", desmontaje, limpieza, verificación de sellos y montaje, corrección de fugas, reemplazo de tubería deteriorada Ø1 "", reemplazo de sellos espirometálicos en las bridas de conexión de la tubería y aplicación de pintura en la tubería: preparación de la superficie (lijado, limpieza con grata thinner y desengrasante, decapante) aplicación de pintura epóxica anticorrosiva de dos componentes, dos capas.",159700,  
11.1.2.10,"Mantenimiento sistema de alimentación y control de presión y flujo del gas de caldera de 15-20 BHP incluye: mantenimiento de los reguladores de flujo Ø1"", mantenimiento de las válvulas de regulación de presión Ø1"", válvulas de corte de gas Ø1"", verificación y reemplazo de manómetros (si aplica) y corrección de fugas en la tubería y aplicación de pintura - preparación de la superficie (lijado, limpieza con grata thinner y desengrasante, decapante) aplicación de pintura epóxica anticorrosiva de dos componentes, dos capas.",149600,  
11.1.2.11,"Mantenimiento sistema de drenaje y descarga de caldera de 15-20 BHP, incluye: mantenimiento de la válvula de bola Ø1 1/2"", limpieza, verificación de sellado y montaje, detección y corrección de fugas en tubería de acero al carbón Ø1 1/2"".",82300,  
11.1.2.12,"mantenimiento de la válvulas de descarga de vapor (válvula de globo Ø1 1/2"") y válvula de seguridad (válvula de alivio de presión Ø 1"" x Ø3/4"") de la caldera de 15-20 BHP, incluye:, limpieza, verificación de sellado y montaje, reemplazo de sellos espirometálicos y tornillería deteriorada.",114600,  
11.1.2.13,"Pintura general caldera 15-20 BHP, incluye: aplicación de la pintura en la base H, tuberías, chimenea en la parte visible del cuarto de calderas, columna de agua, flauta, puertas, drenaje y todas las superficies del equipo que queden expuestas a la corrosión; preparación de la superficie (lijado, limpieza con grata thinner y desengrasante, decapante) aplicación de pintura epóxica anticorrosiva de dos componentes, dos capas, y anclaje de la maquina, no incluye aplicación de pintura en el tren de gas ni en la tubería de suministro de agua.",137500,  
11.1.2.14,"Ajustes y puesta en marcha de caldera de 15-20 BHP, incluye: ensamble general, instalación de accesorios, montaje sistemas de seguridad, verificación de parámetros de operación y funcionamiento y capacitación del funcionamiento del equipo.",82300,  
11.1.3.1,"Desarme general caldera de 30-40 BHP, incluye: desmonte de puerta delantera, desmonte puerta trasera, desmonte kit de combustión, desmonte puerta interna, accesorios, trenes de gas y difusores.",66600,  
11.1.3.2,"Lavado interno recipiente de presión caldera 30-40 BHP, incluye: desmonte columna de agua, desmonte tapones para mano, aplicación de producto químico, lavado a alta presión, cambio empaques tapones de inspección, cambio empaques columna de agua (McDonnell).",130000,  
11.1.3.3,"Limpieza general caldera 30-40 BHP, incluye: deshollinado interno de la tubería de conducción de gases, limpieza externa de tuberías y aislamiento externo del equipo.",68300,  
11.1.3.4,"Suministro e instalación de empaque de puertas del cuerpo de la caldera de caldera 30-40 BHP, incluye: desmonte de empaques existentes, limpieza de superficie, aplicación de pegante, montaje de empaques, verificación de sello.",203700,  
11.1.3.5,"Mantenimiento sistema de ignición de caldera de 30-40 BHP, incluye: desmonte elementos existentes, reemplazo de terminales eléctricas, electrodos, codos de baquelita y todos los elementos y accesorios necesarios para su instalación y funcionamiento.",133300,  
11.1.3.6,"Mantenimiento del sistema de combustión caldera de 30-40 BHP, incluye: desmonte del quemador/ motor ventilador de suministro de aire para combustión, limpieza del detector de llama, limpieza y ajustes de la válvula de regulación de paso de gas, limpieza del quemador, ajustes de conexiones eléctricas, y puesta en marcha.",81300,  
11.1.3.7,"Mantenimiento del control de nivel y control de presión caldera de 30-40 BHP, incluye: limpieza de las bujías de medición de nivel, limpieza de la flauta, limpieza de la columna de agua, limpieza del nivel visible de agua, verificación del transmisor de presión (presurretrol); desmontaje, limpieza y verificación del control de nivel de la columna de agua tipo flotador.",81000,  
11.1.3.8,"Mantenimiento del sistema eléctrico caldera de 30-40 BHP incluye: limpieza, revisión y suministro e instalación en caso de hallar componentes deteriorados para: control de operación del equipo, contactores, relés de bombas de alimentación, guardamotores, regulador de tensión, interruptores y todos los elementos y accesorios necesarios para su instalación y funcionamiento.",316900,  
11.1.3.9,"Mantenimiento red de suministro de agua desde el tanque de condensados hasta la caldera de 30-40 BHP, incluye: mantenimiento de las válvulas de globo Ø1"", limpieza, verificación de sellado y montaje, mantenimiento de la válvula cheque Ø1 "", desmontaje, limpieza, verificación de sellos y montaje, corrección de fugas, reemplazo de tubería deteriorada Ø1 "", reemplazo de sellos espirometálicos en las bridas de conexión de la tubería y aplicación de pintura en la tubería: preparación de la superficie (lijado, limpieza con grata thinner y desengrasante, decapante) aplicación de pintura epóxica anticorrosiva de dos componentes, dos capas.",171600,  
11.1.3.10,"Mantenimiento sistema de alimentación y control de presión y flujo del gas de caldera de 30-40 BHP incluye: mantenimiento de los reguladores de flujo Ø1"", mantenimiento de las válvulas de regulación de presión Ø1"", válvulas de corte de gas Ø1"", verificación y reemplazo de manómetros (si aplica) y corrección de fugas en la tubería y aplicación de pintura - preparación de la superficie (lijado, limpieza con grata thinner y desengrasante, decapante) aplicación de pintura epóxica anticorrosiva de dos componentes, dos capas.",162500,  
11.1.3.11,"Mantenimiento sistema de drenaje y descarga de caldera de 30-40 BHP, incluye: mantenimiento de la válvula de bola Ø1 1/2"", limpieza, verificación de sellado y montaje, detección y corrección de fugas en tubería de acero al carbón Ø1 1/2"".",82300,  
11.1.3.12,"mantenimiento de la válvulas de descarga de vapor (válvula de globo Ø1 1/2"") y válvula de seguridad (válvula de alivio de presión Ø 1"" x Ø3/4"") de la caldera de 30-40 BHP, incluye:, limpieza, verificación de sellado y montaje, reemplazo de sellos espirometálicos y tornillería deteriorada.",117600,  
11.1.3.13,"Pintura general caldera 30-40 BHP, incluye: aplicación de la pintura en la base H, tuberías, chimenea en la parte visible del cuarto de calderas, columna de agua, flauta, puertas, drenaje y todas las superficies del equipo que queden expuestas a la corrosión; preparación de la superficie (lijado, limpieza con grata thinner y desengrasante, decapante) aplicación de pintura epóxica anticorrosiva de dos componentes, dos capas, y anclaje de la maquina, no incluye aplicación de pintura en el tren de gas ni en la tubería de suministro de agua.",137500,  
11.1.3.14,"Ajustes y puesta en marcha de caldera de 30-40 BHP, incluye: ensamble general, instalación de accesorios, montaje sistemas de seguridad, verificación de parámetros de operación y funcionamiento y capacitación del funcionamiento del equipo.",82300,  
11.1.4.1,"Desarme general caldera de 50-60 BHP, incluye: desmonte de puerta delantera, desmonte puerta trasera, desmonte kit de combustión, desmonte puerta interna, accesorios, trenes de gas y difusores.",75600,  
11.1.4.2,"Lavado interno recipiente de presión caldera 50-60 BHP, incluye: desmonte columna de agua, desmonte tapones para mano, aplicación de producto químico, lavado a alta presión, cambio empaques tapones de inspección, cambio empaques columna de agua (McDonnell).",139000,  
11.1.4.3,"Limpieza general caldera 50-60 BHP, incluye: deshollinado interno de la tubería de conducción de gases, limpieza externa de tuberías y aislamiento externo del equipo.",77300,  
11.1.4.4,"Suministro e instalación de empaque de puertas del cuerpo de la caldera de caldera 50 - 60 BHP, incluye: desmonte de empaques existentes, limpieza de superficie, aplicación de pegante, montaje de empaques, verificación de sello.",203700,  
11.1.4.5,"Mantenimiento sistema de ignición de caldera de 50 - 60 BHP, incluye: desmonte elementos existentes, reemplazo de terminales eléctricas, electrodos, codos de baquelita y todos los elementos y accesorios necesarios para su instalación y funcionamiento.",133300,  
11.1.4.6,"Mantenimiento del sistema de combustión caldera de 50 - 60 BHP, incluye: desmonte del quemador/ motor ventilador de suministro de aire para combustión, limpieza del detector de llama, limpieza y ajustes de la válvula de regulación de paso de gas, limpieza del quemador, ajustes de conexiones eléctricas, y puesta en marcha.",81300,  
11.1.4.7,"Mantenimiento del control de nivel y control de presión caldera de 50 - 60 BHP, incluye: limpieza de las bujías de medición de nivel, limpieza de la flauta, limpieza de la columna de agua, limpieza del nivel visible de agua, verificación del transmisor de presión (presurretrol); desmontaje, limpieza y verificación del control de nivel de la columna de agua tipo flotador.",81000,  
11.1.4.8,"Mantenimiento del sistema eléctrico caldera de 50 - 60 BHP incluye: limpieza, revisión y suministro e instalación en caso de hallar componentes deteriorados para: control de operación del equipo, contactores, relés de bombas de alimentación, guardamotores, regulador de tensión, interruptores y todos los elementos y accesorios necesarios para su instalación y funcionamiento.",316900,  
11.1.4.9,"Mantenimiento red de suministro de agua desde el tanque de condensados hasta la caldera de 50 - 60 BHP, incluye: mantenimiento de las válvulas de globo Ø1"", limpieza, verificación de sellado y montaje, mantenimiento de la válvula cheque Ø1 "", desmontaje, limpieza, verificación de sellos y montaje, corrección de fugas, reemplazo de tubería deteriorada Ø1 "", reemplazo de sellos espirometálicos en las bridas de conexión de la tubería y aplicación de pintura en la tubería: preparación de la superficie (lijado, limpieza con grata thinner y desengrasante, decapante) aplicación de pintura epóxica anticorrosiva de dos componentes, dos capas.",185100,  
